# r2% [m],q [m^3/s per m]
0.248108,9.1300e-115
0.257021,5.4021e-111
0.268928,1.1071e-102
0.292280,4.1111e-94
0.325352,3.0169e-81
0.356082,1.4338e-71
0.377442,5.1383e-66
0.389087,1.2073e-63
0.375861,1.1689e-67
0.388277,2.6413e-65
0.488681,2.7531e-51
0.483765,1.0169e-48
0.532581,6.7589e-42
0.558756,1.7768e-39
0.561612,4.3759e-39
0.561259,3.9970e-39
0.548624,7.4003e-40
0.557557,1.0650e-39
0.555181,4.3103e-40
0.535220,4.0947e-42
0.501064,5.6439e-46
0.458180,9.5745e-52
0.415665,2.4131e-58
0.402833,1.2713e-59
0.399998,5.2100e-59
0.402790,6.0008e-51
0.397079,1.6065e-58
0.370279,3.5316e-65
0.359065,3.3448e-70
0.321934,1.8737e-81
0.290878,7.7901e-94
0.266625,2.1907e-104
0.281596,5.3039e-105
0.287224,8.7961e-104
0.289756,7.4187e-102
0.286133,7.8268e-103
0.257740,1.4434e-116
0.211605,1.5587e-154
0.175615,4.9888e-200
0.149929,7.3298e-243
0.134950,1.3053e-269
0.112893,0.0000e+00
0.097637,0.0000e+00
0.082725,0.0000e+00
0.075359,0.0000e+00
0.069785,0.0000e+00
0.066313,0.0000e+00
0.063498,0.0000e+00
0.044166,0.0000e+00
0.048427,0.0000e+00
0.051285,0.0000e+00
0.054887,0.0000e+00
0.059097,0.0000e+00
0.065969,0.0000e+00
0.142339,1.7413e-230
0.154606,2.2435e-207
0.156853,1.2489e-205
0.154579,8.4921e-212
0.152536,3.5063e-217
0.142744,1.6437e-238
0.133046,4.5578e-262
0.162482,1.9209e-200
0.119788,2.9284e-308
0.116082,0.0000e+00
0.110366,0.0000e+00
0.104675,0.0000e+00
0.099997,0.0000e+00
